dataset,dialogue_id,utterance_idx,speaker,split,utterance,intention,donation_amount,donation_made,traditional_summary,scd_summary,scm_summary,binary_label,category
P4G,20180808-013755_350_live,10,ER,train,How about you,Inquiring about the other participant's charity activities,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,11,EE,train,i did only charity walks and rare to take the donations,Sharing their own charity activities,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,12,ER,train,Charity walks are great.,Expressing approval of charity walks,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,13,ER,train,I usually like to focus on charities that help children since I think they are most vulnerable,Explaining their focus on children's charities,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,14,EE,train,i also usually focus that,Agreeing with the focus on children's charities,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,15,ER,train,"Often times I do ones that deal with local family shelters with children, cancer for children etc but many times I do Unicef and Save the Children.",Providing examples of specific charities they support,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,16,ER,train,Have you heard of those,Asking if the other participant is familiar with those charities,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,17,EE,train,i mostly deal with friend and other persons,Describing their own approach to charity work,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,18,ER,train,Me too but right now there is a great need for help internationally.,Agreeing and highlighting the need for international help,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,19,ER,train,One of the organizations I know of is the Save the Children.,Introducing a specific organization  Save the Children,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,20,ER,train,"It  is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",Providing information about Save the Children,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,21,EE,train,support children in more development country?,Seeking clarification about the organization's focus,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,22,ER,train,"yes, because really we have a lot of support in the US but so many countries just do not have the infrastructure or governmental or non governmental structure to help in any real way.",Clarifying the need for support in developing countries,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,23,ER,train,Save the children goes in and provides food and other relief,Explaining the type of support provided by Save the Children,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,24,ER,train,food also the main problem of the more countries,Commenting on the widespread issue of food scarcity,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,25,ER,train,I am not sure if you are aware but the research team for this task will collect any donations we make from the payment of the task  and send it to Save the Children,Informing about the donation process related to the task payment,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,26,EE,train,awareness is less than the more countries so they need some help,Agreeing and emphasizing the need for awareness and help,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,27,ER,train,right.,Agreeing with the previous statement,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,28,ER,train,I mean $1 to you and I in the United States is really not much but to children in developing countries it is huge when all added up together for the Save the Children program,Explaining the impact of small donations in developing countries,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,29,EE,train,yes of course,Agreeing with the impact of donations,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,30,ER,train,This task pays $2.,Informing about the task payment amount,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,31,ER,train,Your donation will be directly deducted from your task payment and the researchers will pay via Save the Children.,Explaining the donation deduction process,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
P4G,20180808-013755_350_live,32,ER,train,Would you like to join me and donate $1 as part of it to the charity now?,Inviting the other participant to join in donating,2.0,1,"Two individuals, both located on the East Coast of the USA, discuss their involvement in charity work, particularly charity walks and donations. They focus on supporting children's charities, such as UNICEF and Save the Children. ER explains the importance of international aid and suggests donating $1 from their task payment to Save the Children. EE initially misunderstands the donation amount but is encouraged to contribute $1 from their $2 payment.","The conversation begins with a friendly exchange of greetings and shared location details, establishing common ground. The focus then shifts to discussing charity work, with both speakers expressing a shared interest in charity walks and helping children. ER takes a more informative and persuasive role, explaining the importance of international aid and suggesting a donation to Save the Children. EE shows interest but seems uncertain about the donation logistics. ER clarifies the donation process, maintaining a persuasive tone throughout.","user1 (ER):
  warmth: high
  competence: high
  explanation: User1 demonstrates high warmth through friendly greetings and a focus on charitable activities, indicating a caring and empathetic nature. Their competence is high, as they provide detailed information about their involvement in charities and articulate the impact of donations, showing knowledge and understanding of the topic.

user2 (EE):
  warmth: low
  competence: low
  explanation: User2's responses are brief and lack engagement, suggesting low warmth. Their competence appears low due to limited contributions to the conversation and a lack of detailed knowledge about the charities discussed, as evidenced by their simple and sometimes unclear responses.",0,no_express_donated
