dataset,dialogue_id,utterance_idx,speaker,split,utterance,intention,donation_amount,donation_made,traditional_summary,scd_summary,scm_summary,binary_label,category
P4G,20180825-090032_956_live,11,EE,train,How long has the organization been established and what is the success rate of the program?,Inquire about the organization's history and success rate,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,12,ER,train,Save the Children is proud to be named one of the MacArthur Foundation 100&Change Charities with Bold Solutions.,Highlight a notable recognition to build credibility,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,13,EE,train,This company looks more like a firm than a charity,Express skepticism about the organization's nature,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,14,ER,train,Every charity needs to be organized in order to help the people it represents.,Justify the need for organization in charities,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,15,ER,train,It is 100% dedicated to helping children.,Reiterate the charity's dedication to its cause,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,16,ER,train,You can donate as much or as little as you want.,Encourage donation by emphasizing flexibility in donation amounts,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,17,ER,train,The cost of a cup of coffee even.,Suggest that even small donations are valuable,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,18,EE,train,This is true but alot of charities don't represent the individuals they portray to help.,Express concern about the authenticity of charities,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,19,ER,train,"I agree, there are some bad charities out there.",Acknowledge the existence of bad charities,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,20,ER,train,This is not one.,Reassure that Save the Children is a trustworthy charity,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,21,ER,train,They have never waivered in their devotion to helping children since they established in 1919.,Provide historical context to build trust,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,22,EE,train,Ok if that were true what is their succession rate of getting through to the children or progression rate.,Request specific success metrics of the charity,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,23,ER,train,"n fiscal year 2017, 86% of all expenditures went to program services.",Provide a statistic to demonstrate effective use of funds,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,24,ER,train,You can donate by clicking on a link at the end of this task.,Guide on how to donate,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,25,ER,train,Just donating a small portion of your earnings are a big help.,Encourage donation by emphasizing the impact of small contributions,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,26,EE,train,Thats program services not to the kids themselves.,Question the direct impact on children,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,27,EE,train,Did they provide housing for kids that went against their culture beliefs?,Inquire about specific actions taken by the charity,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,28,ER,train,Yes they did.,Confirm the charity's actions,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,29,ER,train,They use  9 out of every 10 dollars spent  towards programs and services for children and families in need.,Provide a breakdown of fund allocation to reinforce credibility,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,30,ER,train,They keep administrative costs low so that more funding goes to children's programs.,Emphasize the charity's efficiency in fund usage,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,31,EE,train,And how is the charity promoted?,Inquire about the charity's promotional methods,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,32,EE,train,Through internet ads?,Suggest a specific promotional method,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
P4G,20180825-090032_956_live,33,ER,train,They mostly use press releases.,Provide information on current promotional methods,0.0,0,"The conversation involves ER promoting the charity ""Save the Children"" to EE, highlighting its dedication to children's rights and efficient use of donations. EE questions the charity's effectiveness and transparency, expressing concerns about the actual impact on children. ER assures EE of the charity's legitimacy and low administrative costs. EE is open to donating if the charity provides both short-term and long-term benefits, though they suggest more internet promotion for the charity.","The conversation begins with ER initiating a friendly exchange before quickly shifting to a persuasive strategy aimed at encouraging EE to donate to a charity. ER maintains a positive and informative tone, providing details about the charity's impact and efficiency. EE responds with skepticism, questioning the charity's effectiveness and transparency. As the conversation progresses, EE's skepticism persists, but they express openness to donating if convinced of the charity's long-term benefits. ER consistently counters with reassurances and encouragement to donate.","user1 (ER):
  warmth: high
  competence: high
  explanation: ER consistently demonstrates enthusiasm and positivity, suggesting high warmth. Their detailed responses and knowledge about the charity indicate high competence, as they provide specific information and address concerns effectively.

user2 (EE):
  warmth: low
  competence: high
  explanation: EE maintains a critical and skeptical tone, which suggests lower warmth. However, their probing questions and focus on the effectiveness and transparency of the charity indicate high competence, as they seek detailed and factual information.",0,expressed_donate_did
