seed,scaffold,frac,dialogue_id,buyer_target,seller_target,sale_price,predicted_final_price,true_score,pred_score,diff_price,norm_diff_price,true_deal,pred_deal
seed_42,none_with_intentions,0.25,C_5c26a95cef21489bb071772ab5efcf77,69,75,70.0,72.0,0.16666666666388888,0.49999999999166667,-2.0,-0.028571428571387756,1,0
seed_42,none_with_intentions,0.25,C_5c4d4e8fa3054145a85371f2d51b2ec2,1256,1795,1500.0,1525.5,0.4526901669757972,0.4999999999999072,-25.5,-0.016999999999998867,1,0
seed_42,none_with_intentions,0.25,C_5c739a3f726649e09336a81c20e20cd5,120,200,150.0,160.0,0.37499999999953126,0.499999999999375,-10.0,-0.06666666666662223,1,0
seed_42,none_with_intentions,0.25,C_5cf2d4e054b5446891cbf147ff046c2e,625,1250,800.0,937.5,0.2799999999999552,0.49999999999991995,-137.5,-0.17187499999997852,1,0
seed_42,none_with_intentions,0.25,C_5d54fd51a8bb43019a9644f2763143af,45,50,50.0,47.5,0.99999999998,0.49999999999,2.5,0.0499999999999,0,0
seed_42,none_with_intentions,0.25,C_5d62d62548f14b9fb6da962a2d4f9f5c,133,175,140.0,154.0,0.16666666666626984,0.4999999999988095,-14.0,-0.09999999999992858,1,0
seed_42,none_with_intentions,0.25,C_5d76e662c80247f988e1ee4e13915ff8,1711,1860,1750.0,1785.5,0.2617449664427774,0.4999999999996645,-35.5,-0.020285714285713127,1,0
seed_42,none_with_intentions,0.25,C_5f01b4a3fb3b40b9832799c1ae80a3e1,540,600,550.0,570.0,0.16666666666638888,0.49999999999916667,-20.0,-0.03636363636362975,1,0
seed_42,none_with_intentions,0.25,C_5f0f0773203e4aa3b7f3bd114e3586b9,45,90,50.0,67.5,0.11111111111086419,0.4999999999988889,-17.5,-0.3499999999993,1,0
seed_42,none_with_intentions,0.25,C_5f215ef7310b45b39080593b5f69a9f9,14,20,20.0,17.0,0.9999999999833333,0.49999999999166667,3.0,0.14999999999925,0,0
seed_42,none_with_intentions,0.25,C_6052f0ae28934ef58480cf43fbbc9184,228,300,250.0,264.0,0.30555555555513114,0.49999999999930556,-14.0,-0.0559999999999776,1,0
seed_42,none_with_intentions,0.25,C_605dbfbe17a84018aa9e4367f893b155,152,200,170.0,163.0,0.37499999999921874,0.22916666666618923,7.0,0.04117647058821108,1,1
seed_42,none_with_intentions,0.25,C_61c52adf0b5949f99112a07ea27d2aa1,140,200,180.0,170.0,0.6666666666655555,0.49999999999916667,10.0,0.055555555555524695,0,0
seed_42,none_with_intentions,0.25,C_622ae8307ea64db49da110d928266dc0,108,180,125.0,144.0,0.23611111111078317,0.49999999999930556,-19.0,-0.1519999999998784,1,0
seed_42,none_with_intentions,0.25,C_628238c80e844ba1aeeb65208e3abf2a,196,280,200.0,238.0,0.047619047618990926,0.49999999999940475,-38.0,-0.18999999999990502,1,0
seed_42,none_with_intentions,0.25,C_62ab3cd70aff488db121b11dd0ba712b,1800,3000,2000.0,2400.0,0.16666666666665278,0.4999999999999583,-400.0,-0.19999999999999,1,0
seed_42,none_with_intentions,0.25,C_62e86f490f714ce483b6d77d559cd1ea,100,200,150.0,175.0,0.4999999999995,0.7499999999992499,-25.0,-0.16666666666655558,0,0
seed_42,none_with_intentions,0.25,C_6300024eacba499c959580a63fbdf45a,72,80,75.0,76.0,0.3749999999953125,0.49999999999375,-1.0,-0.013333333333315555,1,0
seed_42,none_with_intentions,0.25,C_63300d2af24e49549f0e3db6390b1756,85,95,85.0,90.0,0.0,0.499999999995,-5.0,-0.058823529411695503,1,0
seed_42,none_with_intentions,0.25,C_63372600e7ce46c6976ef9a5e5ad2823,70,100,85.0,85.0,0.4999999999983334,0.4999999999983334,0.0,0.0,0,0
seed_42,none_with_intentions,0.25,C_63aeb8495678428dac32cca3522ebf7c,100,200,150.0,150.0,0.4999999999995,0.4999999999995,0.0,0.0,0,0
seed_42,none_with_intentions,0.25,C_63ef7a9074e44187900b6fb66037de94,122,175,165.0,148.5,0.8113207547154503,0.4999999999990566,16.5,0.0999999999999394,0,0
seed_42,none_with_intentions,0.25,C_64cb9ede95e243f886c7d404de809806,25,50,50.0,37.5,0.9999999999960001,0.49999999999800004,12.5,0.24999999999949998,0,0
seed_42,none_with_intentions,0.25,C_64e788658a174e4b81d965d0bf2a8043,600,1000,700.0,800.0,0.2499999999999375,0.499999999999875,-100.0,-0.14285714285712245,1,0
seed_42,none_with_intentions,0.25,C_651a57f692304d77948916038fd54f7f,1531,2015,1750.0,1763.0,0.4524793388428817,0.4793388429751076,-13.0,-0.0074285714285710035,1,1
seed_42,none_with_intentions,0.25,C_668eef34adba4e5dab36063e5f66b7e7,909,1300,910.0,1104.5,0.002557544757032594,0.49999999999987216,-194.5,-0.21373626373624025,1,0
seed_42,none_with_intentions,0.25,C_669dfa75876e4d0a9f706c45936ed1b3,10400,20800,16000.0,15600.0,0.5384615384615333,0.49999999999999517,400.0,0.024999999999999845,0,0
seed_42,none_with_intentions,0.25,C_6765c47d789a4d609789e434927cc38e,84,120,92.0,102.0,0.22222222222160493,0.4999999999986111,-10.0,-0.1086956521737949,1,0
seed_42,none_with_intentions,0.25,C_677f26b4e34b414fabece4edca0ff520,2425,2695,2425.0,2560.0,0.0,0.4999999999998148,-135.0,-0.05567010309278121,1,0
seed_42,none_with_intentions,0.25,C_67dd16c9d2034b678a206ec9892430ea,489,700,589.0,594.5,0.47393364928887494,0.4999999999997631,-5.5,-0.009337860780983134,1,0
seed_42,none_with_intentions,0.25,C_67e4101720264981ab1a51cf982c251d,1618,2698,2300.0,2158.0,0.631481481481423,0.4999999999999537,142.0,0.061739130434779924,0,0
seed_42,none_with_intentions,0.25,C_680f634d969040b58b4db7f034c00b43,351,585,425.0,468.0,0.3162393162391811,0.49999999999978634,-43.0,-0.10117647058821148,1,0
seed_42,none_with_intentions,0.25,C_6875adc094e54f39a815f8fe94d33f1d,1237,1375,1300.0,1306.0,0.456521739130104,0.49999999999963773,-6.0,-0.00461538461538426,1,0
seed_42,none_with_intentions,0.25,C_694a463529204fd98d5c98d9e5b9a5fd,70,100,70.0,85.0,0.0,0.4999999999983334,-15.0,-0.21428571428540816,1,0
seed_42,none_with_intentions,0.25,C_694b06e3bbdc4c129748dc2e0abc0fce,2880,3200,2950.0,3040.0,0.21874999999993164,0.4999999999998438,-90.0,-0.03050847457627015,1,0
seed_42,none_with_intentions,0.25,C_695bfd880612492b825d9bc4f38c0efb,900,1500,1200.0,1200.0,0.4999999999999166,0.4999999999999166,0.0,0.0,0,0
seed_42,none_with_intentions,0.25,C_69dc95591fa44720a78a9986f6a5117c,6440,9200,7850.0,7820.0,0.5108695652173728,0.4999999999999819,30.0,0.0038216560509553655,0,0
seed_42,none_with_intentions,0.25,C_6b0404df12994618a259ccfb352f9e58,1700,3400,2900.0,2550.0,0.7058823529411349,0.4999999999999706,350.0,0.12068965517240964,0,0
seed_42,none_with_intentions,0.25,C_6b2272cd22ea432bb975186ca26e2380,2800,4000,3600.0,3400.0,0.6666666666666111,0.4999999999999583,200.0,0.05555555555555401,0,0
seed_42,none_with_intentions,0.25,C_6b2549bd504244c6a901d0dcc8bbfb91,1190,1700,1300.0,1445.0,0.21568627450976163,0.49999999999990197,-145.0,-0.11153846153845295,1,0
seed_42,none_with_intentions,0.25,C_6ce0692571f44a5d8eb20636f97f6f2a,28,40,40.0,34.0,0.9999999999916667,0.49999999999583333,6.0,0.149999999999625,0,0
seed_42,none_with_intentions,0.25,C_6e78276a5771473faadcf70733df49b2,70,100,70.0,85.0,0.0,0.4999999999983334,-15.0,-0.21428571428540816,1,0
seed_42,none_with_intentions,0.25,C_6e89a9fc8ae146b4ac7a9760f2cad836,454,650,600.0,552.0,0.7448979591832935,0.4999999999997449,48.0,0.07999999999998667,0,0
seed_42,none_with_intentions,0.25,C_6f3489b6c1f34c97b9dc325b38b12a0e,167,220,170.0,193.5,0.05660377358479886,0.4999999999990566,-23.5,-0.13823529411756574,1,0
seed_42,none_with_intentions,0.25,C_6fc746e283644c8eb29e09f596950e58,1680,2800,2000.0,2240.0,0.2857142857142602,0.4999999999999553,-240.0,-0.119999999999994,1,0
seed_42,none_with_intentions,0.25,C_6ffce542a6b14b0381d3ddf2417428f2,930,1861,1600.0,1395.5,0.7196562835659807,0.49999999999994627,204.5,0.127812499999992,0,0
seed_42,none_with_intentions,0.25,C_7027cba70a0c465591824bda831bbb3b,137,275,140.0,206.0,0.021739130434766857,0.49999999999963773,-66.0,-0.47142857142823474,1,0
seed_42,none_with_intentions,0.25,C_7044e64a397f40aaae6d455f5f2963b2,25,50,30.0,37.5,0.1999999999992,0.49999999999800004,-7.5,-0.2499999999991667,1,0
seed_42,none_with_intentions,0.25,C_71bd0d14dcfa40bea6abb07483c5cfd6,184,200,190.0,192.0,0.3749999999976563,0.49999999999687506,-2.0,-0.010526315789468145,1,0
seed_42,none_with_intentions,0.25,C_7226b525c66543e1bf185adc532b0074,315,450,415.0,382.5,0.7407407407401921,0.4999999999996297,32.5,0.07831325301202932,0,0
seed_42,none_with_intentions,0.25,C_7346d2b98c44463a94985811bf8b8b43,444,585,500.0,514.5,0.39716312056709424,0.49999999999964545,-14.5,-0.0289999999999942,1,0
seed_42,none_with_intentions,0.25,C_738fdd3861e047a383d92779e21f4b4c,60,80,75.0,70.0,0.7499999999962501,0.49999999999750006,5.0,0.06666666666657778,0,0
seed_42,none_with_intentions,0.25,C_739ddc7bd03d4b6bb412bb6d13d1ac84,1854,2650,2000.0,2252.0,0.18341708542711263,0.49999999999993716,-252.0,-0.1259999999999937,1,0
seed_42,none_with_intentions,0.25,C_74c4b8d02b43482886c3455666f7a337,5596,7995,6000.0,6795.0,0.1684035014589342,0.4997915798249062,-795.0,-0.1324999999999978,1,1
seed_42,none_with_intentions,0.25,C_74e6c71a6263457b9133b4eb99c45699,1375,2750,2300.0,2062.5,0.6727272727272238,0.49999999999996364,237.5,0.1032608695652129,0,0
seed_42,none_with_intentions,0.25,C_7541a3a7b64745bc9e5735cbb2f254bc,243,320,275.0,271.5,0.4155844155838759,0.3701298701293894,3.5,0.0127272727272681,1,1
seed_42,none_with_intentions,0.25,C_756494f8845f426c85736a57b1833154,1697,2425,2000.0,2071.0,0.416208791208734,0.5137362637361932,-71.0,-0.03549999999999823,1,0
seed_42,none_with_intentions,0.25,C_759b07225d1b400da39e17768bb98119,119,130,120.0,124.5,0.09090909090826446,0.4999999999954545,-4.5,-0.03749999999996875,1,0
seed_42,none_with_intentions,0.25,C_75b74814579d43ae924e92a93871d507,45,50,45.0,47.5,0.0,0.49999999999,-2.5,-0.055555555555432096,1,0
seed_42,none_with_intentions,0.25,C_75fb854e6fc943f1ba5cad9ed943acc1,228,300,250.0,264.0,0.30555555555513114,0.49999999999930556,-14.0,-0.0559999999999776,1,0
seed_42,none_with_intentions,0.25,C_7610ed63b8094f4eade42491f2538248,6750,13500,10500.0,10125.0,0.5555555555555474,0.4999999999999926,375.0,0.03571428571428537,0,0
seed_42,none_with_intentions,0.25,C_76271efe3dbe48a4b9725ed8c2c0c6f0,24,40,30.0,32.0,0.3749999999976563,0.49999999999687506,-2.0,-0.06666666666644445,1,0
seed_42,none_with_intentions,0.25,C_7627c88340864fa5a93b8f477cffa793,780,1300,900.0,1040.0,0.23076923076918637,0.4999999999999038,-140.0,-0.15555555555553827,1,0
seed_42,none_with_intentions,0.25,C_768f18fabf7f4bcca4a0046e14e637c7,4450,8900,7500.0,6675.0,0.6853932584269509,0.4999999999999888,825.0,0.10999999999999853,0,0
seed_42,none_with_intentions,0.25,C_769e5aae31504874a684432206dba115,180,200,185.0,190.0,0.24999999999875003,0.49999999999750006,-5.0,-0.02702702702701242,1,0
seed_42,none_with_intentions,0.25,C_76a72e4441e14ea48caecb40a1467978,8284,10900,9500.0,10092.0,0.4648318042813278,0.6911314984709216,-592.0,-0.062315789473683554,1,0
seed_42,none_with_intentions,0.25,C_76d72ad506a740038fbe29b23432a79b,90,100,90.0,95.0,0.0,0.499999999995,-5.0,-0.055555555555493824,1,0
seed_42,none_with_intentions,0.25,C_7822790ac8134eb7b9e655303458e3c8,27,30,28.0,28.5,0.3333333333222222,0.49999999998333333,-0.5,-0.017857142857079084,1,0
seed_42,none_with_intentions,0.25,C_78ef20d98c2143dfa452136cda053592,180,200,180.0,190.0,0.0,0.49999999999750006,-10.0,-0.055555555555524695,1,0
seed_42,none_with_intentions,0.25,C_79ecf5f983c149afb1fecd0317757917,49,55,50.0,52.0,0.16666666666388888,0.49999999999166667,-2.0,-0.039999999999919995,1,0
seed_42,none_with_intentions,0.25,C_79eebd02c22048c19beb051dbf0276ac,25650,28500,27000.0,27075.0,0.47368421052629917,0.49999999999998246,-75.0,-0.0027777777777777675,1,0
seed_42,none_with_intentions,0.25,C_79f4b5f615f948e59c4fcc54b145d306,2100,3000,2700.0,2550.0,0.6666666666665926,0.49999999999994443,150.0,0.0555555555555535,0,0
seed_42,none_with_intentions,0.25,C_7a92a4f3f7814bd3a6e507c80459a3e3,10,20,13.0,15.0,0.299999999997,0.499999999995,-2.0,-0.1538461538449704,1,0
seed_42,none_with_intentions,0.25,C_7ae1a96f0eb14147ac43f6be311a6473,3150,4500,4000.0,3800.0,0.629629629629583,0.4814814814814458,200.0,0.04999999999999875,0,1
seed_42,none_with_intentions,0.25,C_7b1966da91eb41d6ba3ef0bdcb34d222,224,320,275.0,272.0,0.5312499999994466,0.49999999999947914,3.0,0.010909090909086943,0,0
seed_42,none_with_intentions,0.25,C_7b9bb31a799b4b4f94af7c3a6bee8d26,988,1300,1250.0,1144.0,0.8397435897433206,0.49999999999983974,106.0,0.08479999999999321,0,0
seed_42,none_with_intentions,0.25,C_7ba465258c904b7d9089d5dc3fc2b185,75,150,110.0,112.5,0.46666666666604445,0.4999999999993333,-2.5,-0.022727272727252067,1,0
seed_42,none_with_intentions,0.25,C_7da4e09d9f13426db57569f32ea5cfad,42,60,50.0,51.0,0.44444444444197534,0.4999999999972223,-1.0,-0.019999999999959998,1,0
seed_42,none_with_intentions,0.25,C_7e57a726bcb045df8e2105da21341f9a,170,340,250.0,255.0,0.47058823529384086,0.4999999999997059,-5.0,-0.019999999999992,1,0
seed_42,none_with_intentions,0.25,C_7eea6982fc274b96a91556ffdd0d822e,5950,8500,7500.0,7225.0,0.6078431372548782,0.4999999999999804,275.0,0.036666666666666174,0,0
seed_42,none_with_intentions,0.25,C_7f393ad9c05e43d4a0b2ed3422302509,92,100,92.0,96.0,0.0,0.49999999999375,-4.0,-0.043478260869517955,1,0
seed_42,none_with_intentions,0.25,C_80756847c2ed4d09994db9deb38c85d5,2222,3175,3000.0,2698.0,0.8163693599159688,0.4994753410282792,302.0,0.10066666666666331,0,1
seed_42,none_with_intentions,0.25,C_80b5ff3d52714bb0a50809399b32e3b7,2100,3500,3000.0,2800.0,0.6428571428570969,0.49999999999996425,200.0,0.06666666666666445,0,0
seed_42,none_with_intentions,0.25,C_80ebaaf267974dbca34c14b111d11431,2100,4200,2500.0,3150.0,0.1904761904761814,0.4999999999999762,-650.0,-0.2599999999999896,1,0
seed_42,none_with_intentions,0.25,C_80f7a289c98c4131863cede7a9b3fa28,300,600,500.0,450.0,0.6666666666664445,0.49999999999983336,50.0,0.09999999999998001,0,0
seed_42,none_with_intentions,0.25,C_824ca40ba2424c618a45c64c00f5c296,10140,16900,15000.0,13520.0,0.7189349112425929,0.4999999999999926,1480.0,0.09866666666666601,0,0
seed_42,none_with_intentions,0.25,C_827d38022e9a4dbd87b4ad71b977599a,50,100,75.0,70.0,0.49999999999899997,0.3999999999992,5.0,0.06666666666657778,0,1
seed_42,none_with_intentions,0.25,C_82a1ed5a407e4810b723575f3f56a92d,200,400,200.0,300.0,0.0,0.49999999999975003,-100.0,-0.49999999999975003,1,0
seed_42,none_with_intentions,0.25,C_82facfd197b2419484285f0714e16054,187,375,370.0,281.0,0.9734042553186313,0.4999999999997341,89.0,0.24054054054047555,0,0
seed_42,none_with_intentions,0.25,C_83a8ab7b3ce14e70857450c4906c01ea,21,30,25.0,25.5,0.44444444443950615,0.49999999999444444,-0.5,-0.019999999999920002,1,0
seed_42,none_with_intentions,0.25,C_8412c758ec8c4fe9b1b47a2e9a123ac6,2340,2600,2340.0,2470.0,0.0,0.4999999999998077,-130.0,-0.05555555555555318,1,0
seed_42,none_with_intentions,0.25,C_8412f82f01c040be824397795f054c61,192,275,200.0,233.5,0.09638554216855857,0.4999999999993976,-33.5,-0.16749999999991627,1,0
seed_42,none_with_intentions,0.25,C_8611a95f5b6e4d4caf94a5ed8fec91a3,23099,32999,29500.0,28049.0,0.64656565656565,0.49999999999999495,1451.0,0.04918644067796594,0,0
seed_42,none_with_intentions,0.25,C_865884f10a4b487a90010ccce82ff33c,1687,1875,1800.0,1778.0,0.6010638297869144,0.4840425531912319,22.0,0.012222222222221543,0,1
seed_42,none_with_intentions,0.25,C_86b749f3d83144c082a98451dc1cb1f7,760,1000,875.0,880.0,0.479166666666467,0.49999999999979167,-5.0,-0.005714285714285061,1,0
seed_42,none_with_intentions,0.25,C_880852dd16fb48b89b8cbabe169fa915,3600,6000,4000.0,4800.0,0.16666666666665972,0.4999999999999792,-800.0,-0.199999999999995,1,0
seed_42,none_with_intentions,0.25,C_88c9136c46104c69acdc13345dd77b06,1012,2025,1500.0,1518.5,0.4817374136228547,0.4999999999999506,-18.5,-0.012333333333332511,1,0
seed_42,none_with_intentions,0.25,C_88f5a934396f4b56bcf794b24328ea2c,165,275,212.0,220.0,0.42727272727233884,0.4999999999995454,-8.0,-0.037735849056585974,1,0
seed_42,none_with_intentions,0.25,C_895698a40de840dcb5afd7e07c65d8ed,1959,2800,2600.0,2379.5,0.76218787158136,0.49999999999994055,220.5,0.08480769230768904,0,0
seed_42,none_with_intentions,0.25,C_8961f0c5e6b1441d96aa4dc7b5ad4a7c,118,170,120.0,144.0,0.038461538461464495,0.49999999999903844,-24.0,-0.19999999999983334,1,0
seed_42,none_with_intentions,0.25,C_89c64e2bc7694949be486727c76da586,1500,3000,2200.0,2250.0,0.46666666666663553,0.49999999999996664,-50.0,-0.022727272727271694,1,0
seed_42,none_with_intentions,0.25,C_89ea3d69e875476eb4c73f9e45ab3193,1410,2350,2050.0,1880.0,0.6808510638297147,0.49999999999994676,170.0,0.08292682926828863,0,0
seed_42,none_with_intentions,0.25,C_8ac9d842ed934ec89696ea8d6338eed0,60,100,60.0,80.0,0.0,0.49999999999875,-20.0,-0.33333333333277776,1,0
seed_42,none_with_intentions,0.25,C_8b5949abbeb14814b7fbb45dd7e3d197,900,1800,1600.0,1350.0,0.7777777777776913,0.49999999999994443,250.0,0.15624999999999023,0,0
seed_42,none_with_intentions,0.25,C_8b7d23c0f5944ff0a3280ed0da303399,300,600,350.0,450.0,0.16666666666661112,0.49999999999983336,-100.0,-0.2857142857142041,1,0
seed_42,none_with_intentions,0.25,C_8bcde152a6324703b0fc7ad86ef84011,721,949,721.0,835.0,0.0,0.49999999999978073,-114.0,-0.15811373092924297,1,0
seed_42,none_with_intentions,0.25,C_8c342b65e72e4956afe3b89b5d17eb22,30,50,30.0,40.0,0.0,0.49999999999750006,-10.0,-0.33333333333222226,1,0
seed_42,none_with_intentions,0.25,C_8cb9847cb230413d8eeec73c0f0e7166,1400,2800,2000.0,2100.0,0.42857142857139796,0.49999999999996425,-100.0,-0.0499999999999975,1,0
seed_42,none_with_intentions,0.25,C_8d433f2deccc4176830622217a86c456,1312,1875,1350.0,1593.5,0.0674955595026523,0.4999999999999111,-243.5,-0.180370370370357,1,0
seed_42,none_with_intentions,0.25,C_8df933f5a33348b395b8515811028239,100,200,150.0,145.0,0.4999999999995,0.44999999999955,5.0,0.033333333333311115,0,1
seed_42,none_with_intentions,0.25,C_8e98663fcc0d48da8c1d565c5f367c52,454,650,550.0,552.0,0.48979591836709707,0.4999999999997449,-2.0,-0.003636363636362975,1,0
seed_42,none_with_intentions,0.25,C_8f54debd567e409fa84bd21e5c928a30,120,200,170.0,160.0,0.6249999999992187,0.499999999999375,10.0,0.05882352941173011,0,0
seed_42,none_with_intentions,0.25,C_90f35d805c804079992fc12457a2b3f6,75,150,100.0,112.5,0.3333333333328889,0.4999999999993333,-12.5,-0.124999999999875,1,0
seed_42,none_with_intentions,0.25,C_91d615730d9f45b19948142ccebf89e6,22,45,25.0,33.5,0.13043478260812855,0.49999999999782613,-8.5,-0.33999999999864,1,0
seed_42,none_with_intentions,0.25,C_9252e54f302448aa8eb988a6904a021f,1110,1850,1700.0,1480.0,0.7972972972971895,0.4999999999999324,220.0,0.12941176470587473,0,0
seed_42,none_with_intentions,0.25,C_929098ee2b9346e2b27172e89ce69340,73,80,75.0,76.5,0.2857142857102041,0.49999999999285716,-1.5,-0.019999999999973334,1,0
seed_42,none_with_intentions,0.25,C_92ce6bbe7f61424cb42019f51317c79b,699,999,785.0,849.0,0.28666666666657115,0.49999999999983336,-64.0,-0.08152866242037178,1,0
seed_42,none_with_intentions,0.25,C_934ad1e3bb72452ea7328e77256043e3,7699,11000,9000.0,9369.0,0.3941229930324025,0.5059073008179187,-369.0,-0.040999999999999544,1,0
seed_42,none_with_intentions,0.25,C_9409f4d8aa774230b37c883f29c73207,607,675,625.0,641.0,0.2647058823525519,0.4999999999992647,-16.0,-0.025599999999995904,1,0
seed_42,none_with_intentions,0.25,C_946ef3d481504e4db9d59f3090c05e87,1347,2695,2200.0,2021.0,0.6327893175073714,0.4999999999999629,179.0,0.08136363636363267,0,0
seed_42,none_with_intentions,0.25,C_94aaa7dccb044ae0829f9ca63faced47,2240,3200,2500.0,2720.0,0.2708333333333051,0.4999999999999479,-220.0,-0.08799999999999648,1,0
seed_42,none_with_intentions,0.25,C_94d4155e2c254de79a40654553e3d82a,45,75,50.0,60.0,0.16666666666611113,0.4999999999983334,-10.0,-0.1999999999996,1,0
seed_42,none_with_intentions,0.25,C_94e2687ca8df42e99d31ff02d4d4a80f,1976,2600,2200.0,2288.0,0.3589743589743014,0.49999999999991984,-88.0,-0.03999999999999818,1,0
seed_42,none_with_intentions,0.25,C_97344a43625645f38cf6158c8fa1006d,937,1875,1250.0,1406.0,0.33368869936030554,0.49999999999994665,-156.0,-0.12479999999999002,1,0
seed_42,none_with_intentions,0.25,C_97acd5cc34674d95a44aa75f8b634019,4408,5800,4850.0,5104.0,0.3175287356321611,0.4999999999999641,-254.0,-0.05237113402061748,1,0
seed_42,none_with_intentions,0.25,C_97e9f1bf953c403c827cfa9983d37135,100,200,150.0,150.0,0.4999999999995,0.4999999999995,0.0,0.0,0,0
seed_42,none_with_intentions,0.25,C_9841d57b7e8043d9a934e3328a5b297e,14250,28500,25900.0,21375.0,0.817543859649117,0.4999999999999965,4525.0,0.17471042471042406,0,0
seed_42,none_with_intentions,0.25,C_98a4937ec1e2418cb6392eb1d46cbc67,1125,2250,1500.0,1687.5,0.33333333333330367,0.49999999999995554,-187.5,-0.12499999999999166,1,0
seed_42,none_with_intentions,0.25,C_9a4f6c244d504619aee10c2add3a7731,495,550,520.0,522.5,0.4545454545446281,0.4999999999990909,-2.5,-0.0048076923076913825,1,0
seed_42,none_with_intentions,0.25,C_9b00e76d63b5417d9d1e91bbbf0bdb87,700,1000,800.0,850.0,0.33333333333322224,0.49999999999983336,-50.0,-0.06249999999999219,1,0
seed_42,none_with_intentions,0.25,C_9c06739e4d404908a8079a183c71b220,250,500,300.0,375.0,0.19999999999992002,0.49999999999980005,-75.0,-0.24999999999991668,1,0
seed_42,none_with_intentions,0.25,C_9c807166a6e14c2299ab30540f90b109,50,100,80.0,75.0,0.5999999999987999,0.49999999999899997,5.0,0.062499999999921875,0,0
seed_42,none_with_intentions,0.25,C_9ca77bd61ac346b1a8e14af28d8ad81b,1575,2250,1925.0,2062.5,0.5185185185184417,0.7222222222221152,-137.5,-0.07142857142856772,0,0
seed_42,none_with_intentions,0.25,C_9defd2b4bc5b4e5e8ff98fbf4bfb6559,35,50,35.0,42.5,0.0,0.49999999999666667,-7.5,-0.21428571428510204,1,0
seed_42,none_with_intentions,0.25,C_9e3c0dea33da49a8bde97a19e62f3bf7,1463,1626,1500.0,1544.5,0.2269938650305356,0.4999999999996933,-44.5,-0.029666666666664687,1,0
seed_42,none_with_intentions,0.25,C_9e5503d6553b4c7e8fef40743a5c0645,73,80,75.0,76.5,0.2857142857102041,0.49999999999285716,-1.5,-0.019999999999973334,1,0
seed_42,none_with_intentions,0.25,C_9e793baa38f747aabc8b55877a9701fa,60,100,85.0,80.0,0.6249999999984375,0.49999999999875,5.0,0.058823529411695503,0,0
seed_42,none_with_intentions,0.25,C_9e7ba83b5db74637aa5287cd348c2ac1,11,15,11.0,13.0,0.0,0.4999999999875,-2.0,-0.18181818181652892,1,0
seed_42,none_with_intentions,0.25,C_9fb266a846b94398a10960454571c139,360,600,500.0,480.0,0.5833333333330903,0.49999999999979167,20.0,0.039999999999992,0,0
seed_42,none_with_intentions,0.25,C_9fed91e930814d38b7f63ea9da84190b,1116,1595,1400.0,1355.5,0.5929018789142813,0.49999999999989564,44.5,0.031785714285712016,0,0
seed_42,none_with_intentions,0.25,C_a02652fd38a445c7ae0db8a806f2227c,330,550,400.0,440.0,0.31818181818167357,0.49999999999977274,-40.0,-0.099999999999975,1,0
seed_42,none_with_intentions,0.25,C_a03bad43ef554b5b858e4ddde3d4d459,3900,7800,5500.0,5850.0,0.41025641025639975,0.4999999999999872,-350.0,-0.06363636363636248,1,0
seed_42,none_with_intentions,0.25,C_a0ae441e46274f6abe4e3335540ed08c,1729,2471,1900.0,2199.0,0.2304582210242277,0.6334231805929065,-299.0,-0.1573684210526233,1,0
seed_42,none_with_intentions,0.25,C_a0e1d254bb0a4f94b5350ac10408cf19,900,1500,1200.0,1200.0,0.4999999999999166,0.4999999999999166,0.0,0.0,0,0
seed_42,none_with_intentions,0.25,C_a15337bdce5746e8997053b50b9dcf2e,100,200,165.0,150.0,0.64999999999935,0.4999999999995,15.0,0.09090909090903582,0,0
seed_42,none_with_intentions,0.25,C_a16e495759534135aca2630202d6b8f9,9100,13000,11000.0,11050.0,0.4871794871794747,0.4999999999999872,-50.0,-0.0045454545454545045,1,0
seed_42,none_with_intentions,0.25,C_a1d229c625f44fa583b45506c69c3b46,6500,13000,11500.0,10000.0,0.7692307692307574,0.5384615384615302,1500.0,0.1304347826086945,0,0
seed_42,none_with_intentions,0.25,C_a1d63481c56c4f55b930400d9d367e58,5400,9000,7500.0,7200.0,0.5833333333333172,0.4999999999999861,300.0,0.03999999999999947,0,0
seed_42,none_with_intentions,0.25,C_a28155c8e949466f8d4bfeaa104f185f,301,430,400.0,375.0,0.7674418604645215,0.5736434108522686,25.0,0.062499999999984374,0,0
seed_42,none_with_intentions,0.25,C_a2c8d4b2ed3c4a4e9184eea6affb66c4,165,275,210.0,220.0,0.4090909090905372,0.4999999999995454,-10.0,-0.04761904761902495,1,0
seed_42,none_with_intentions,0.25,C_a334bb14e7ea4a3b867e16f22f3629a1,37,75,75.0,56.0,0.9999999999973683,0.49999999999868416,19.0,0.25333333333299557,0,0
seed_42,none_with_intentions,0.25,C_a39bea3a0f1c49bc8f233ce7a10f68a4,26500,53000,50000.0,39800.0,0.8867924528301854,0.5018867924528283,10200.0,0.20399999999999957,0,0
seed_42,none_with_intentions,0.25,C_a434278bd1674887908121ea44fd5cdf,27,45,40.0,36.0,0.72222222221821,0.4999999999972223,4.0,0.09999999999975,0,0
seed_42,none_with_intentions,0.25,C_a461099d8fe0408282a09725e1ca6dc8,2014,2650,2200.0,2332.0,0.2924528301886332,0.49999999999992134,-132.0,-0.05999999999999727,1,0
seed_42,none_with_intentions,0.25,C_a4618e85611246d6bc12515a3e1cd853,1557,3114,2250.0,2335.0,0.44508670520228355,0.499678869621034,-85.0,-0.0377777777777761,1,1
