seed,scaffold,frac,dialogue_id,gold_label,predicted_label
seed_10623,scd_with_intentions,0.5,20180719-211301_463_live,0,1
seed_10623,scd_with_intentions,0.5,20180719-211846_176_live,0,1
seed_10623,scd_with_intentions,0.5,20180723-025150_733_live,1,0
seed_10623,scd_with_intentions,0.5,20180723-031022_254_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-034109_263_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-034654_121_live,0,0
seed_10623,scd_with_intentions,0.5,20180723-042226_724_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-042342_809_live,0,0
seed_10623,scd_with_intentions,0.5,20180723-042344_940_live,0,1
seed_10623,scd_with_intentions,0.5,20180723-042421_113_live,0,1
seed_10623,scd_with_intentions,0.5,20180723-052203_936_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-055038_776_live,1,0
seed_10623,scd_with_intentions,0.5,20180723-061928_535_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-070336_48_live,0,1
seed_10623,scd_with_intentions,0.5,20180723-073908_711_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-074147_879_live,0,1
seed_10623,scd_with_intentions,0.5,20180723-075339_567_live,0,1
seed_10623,scd_with_intentions,0.5,20180723-080158_200_live,0,0
seed_10623,scd_with_intentions,0.5,20180723-082451_335_live,0,0
seed_10623,scd_with_intentions,0.5,20180723-091102_738_live,0,0
seed_10623,scd_with_intentions,0.5,20180723-091419_371_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-091508_49_live,0,1
seed_10623,scd_with_intentions,0.5,20180723-094242_630_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-100140_767_live,0,1
seed_10623,scd_with_intentions,0.5,20180723-101530_805_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-103902_895_live,0,0
seed_10623,scd_with_intentions,0.5,20180723-105210_403_live,0,1
seed_10623,scd_with_intentions,0.5,20180723-113128_856_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-113700_19_live,1,1
seed_10623,scd_with_intentions,0.5,20180723-120746_371_live,0,1
seed_10623,scd_with_intentions,0.5,20180723-121545_265_live,0,0
seed_10623,scd_with_intentions,0.5,20180723-122005_335_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-001810_178_live,0,0
seed_10623,scd_with_intentions,0.5,20180808-004203_194_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-011341_389_live,1,0
seed_10623,scd_with_intentions,0.5,20180808-013755_350_live,1,0
seed_10623,scd_with_intentions,0.5,20180808-020257_457_live,1,0
seed_10623,scd_with_intentions,0.5,20180808-022005_838_live,0,0
seed_10623,scd_with_intentions,0.5,20180808-022730_384_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-030338_328_live,0,0
seed_10623,scd_with_intentions,0.5,20180808-030454_242_live,1,1
seed_10623,scd_with_intentions,0.5,20180808-032041_562_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-032124_114_live,0,0
seed_10623,scd_with_intentions,0.5,20180808-032354_369_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-032545_201_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-034448_815_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-035715_390_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-040435_931_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-042339_620_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-043445_804_live,1,0
seed_10623,scd_with_intentions,0.5,20180808-050533_601_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-052501_689_live,1,1
seed_10623,scd_with_intentions,0.5,20180808-062753_12_live,0,0
seed_10623,scd_with_intentions,0.5,20180808-063034_444_live,0,0
seed_10623,scd_with_intentions,0.5,20180808-064212_144_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-064649_236_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-065307_529_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-070517_921_live,1,1
seed_10623,scd_with_intentions,0.5,20180808-074917_388_live,0,0
seed_10623,scd_with_intentions,0.5,20180808-075748_956_live,0,1
seed_10623,scd_with_intentions,0.5,20180808-075816_12_live,0,0
seed_10623,scd_with_intentions,0.5,20180808-081317_142_live,0,1
seed_10623,scd_with_intentions,0.5,20180824-015242_301_live,0,1
seed_10623,scd_with_intentions,0.5,20180824-020419_695_live,1,0
seed_10623,scd_with_intentions,0.5,20180824-022557_24_live,0,0
seed_10623,scd_with_intentions,0.5,20180824-022709_450_live,0,1
seed_10623,scd_with_intentions,0.5,20180824-023730_85_live,0,1
seed_10623,scd_with_intentions,0.5,20180824-120504_474_live,0,0
seed_10623,scd_with_intentions,0.5,20180824-121026_498_live,0,1
seed_10623,scd_with_intentions,0.5,20180824-130121_505_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-042845_49_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-043229_970_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-043516_619_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-044358_663_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-044613_233_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-045559_409_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-050306_247_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-052611_640_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-053544_897_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-054948_621_live,1,0
seed_10623,scd_with_intentions,0.5,20180825-055034_34_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-060251_387_live,1,0
seed_10623,scd_with_intentions,0.5,20180825-061105_792_live,1,0
seed_10623,scd_with_intentions,0.5,20180825-062219_874_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-063009_943_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-063117_677_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-064001_264_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-064038_102_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-064838_945_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-070857_925_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-070900_49_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-071316_761_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-071459_643_live,1,0
seed_10623,scd_with_intentions,0.5,20180825-071727_819_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-073559_995_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-073629_433_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-073813_141_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-074318_984_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-075627_48_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-075630_493_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-075658_709_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-075844_569_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-075913_208_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-080131_220_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-080436_824_live,1,0
seed_10623,scd_with_intentions,0.5,20180825-080802_964_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-081502_364_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-082635_438_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-083745_516_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-084254_215_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-084657_775_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-085214_779_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-085908_923_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-090032_956_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-091558_618_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-092012_333_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-102556_172_live,1,1
seed_10623,scd_with_intentions,0.5,20180825-111850_152_live,0,0
seed_10623,scd_with_intentions,0.5,20180825-112434_860_live,0,1
seed_10623,scd_with_intentions,0.5,20180825-112615_516_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-011431_343_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-013036_595_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-013529_897_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-013831_953_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-020520_686_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-023807_40_live,1,0
seed_10623,scd_with_intentions,0.5,20180826-043247_456_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-044626_167_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-052222_969_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-053811_708_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-053845_531_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-054028_444_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-055352_947_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-060201_521_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-061500_476_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-061846_932_live,1,0
seed_10623,scd_with_intentions,0.5,20180826-061949_863_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-062356_655_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-062736_188_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-064412_288_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-072151_442_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-073320_803_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-173836_197_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-174120_426_live,1,0
seed_10623,scd_with_intentions,0.5,20180826-174459_637_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-174933_275_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-174957_757_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-175233_4_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-175345_318_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-175705_624_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-175706_443_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-180009_407_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-180300_663_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-180314_928_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-181249_805_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-181742_58_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-181903_395_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-182047_49_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-182048_519_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-182522_887_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-184708_183_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-190151_488_live,0,0
seed_10623,scd_with_intentions,0.5,20180826-193546_146_live,0,1
seed_10623,scd_with_intentions,0.5,20180826-194841_403_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-204907_535_live,1,1
seed_10623,scd_with_intentions,0.5,20180826-220838_141_live,0,1
seed_10623,scd_with_intentions,0.5,20180827-004200_630_live,1,1
seed_10623,scd_with_intentions,0.5,20180827-021816_456_live,1,0
seed_10623,scd_with_intentions,0.5,20180827-024612_480_live,0,0
seed_10623,scd_with_intentions,0.5,20180827-032811_159_live,1,1
seed_10623,scd_with_intentions,0.5,20180827-034056_964_live,0,0
seed_10623,scd_with_intentions,0.5,20180827-034916_910_live,1,1
seed_10623,scd_with_intentions,0.5,20180827-035202_980_live,0,1
seed_10623,scd_with_intentions,0.5,20180827-041027_973_live,0,0
seed_10623,scd_with_intentions,0.5,20180827-050740_909_live,0,0
seed_10623,scd_with_intentions,0.5,20180827-051440_378_live,0,1
seed_10623,scd_with_intentions,0.5,20180827-053243_818_live,0,0
seed_10623,scd_with_intentions,0.5,20180828-151914_101_live,1,0
seed_10623,scd_with_intentions,0.5,20180828-165639_960_live,0,0
seed_10623,scd_with_intentions,0.5,20180829-082113_449_live,1,0
seed_10623,scd_with_intentions,0.5,20180829-084042_694_live,0,1
seed_10623,scd_with_intentions,0.5,20180902-222227_892_live,1,0
seed_10623,scd_with_intentions,0.5,20180903-094545_472_live,0,0
seed_10623,scd_with_intentions,0.5,20180903-103835_253_live,0,1
seed_10623,scd_with_intentions,0.5,20180903-111245_955_live,1,1
seed_10623,scd_with_intentions,0.5,20180903-132332_521_live,0,0
seed_10623,scd_with_intentions,0.5,20180903-134122_237_live,1,0
seed_10623,scd_with_intentions,0.5,20180903-145436_470_live,0,1
seed_10623,scd_with_intentions,0.5,20180904-004818_580_live,1,1
seed_10623,scd_with_intentions,0.5,20180904-012828_299_live,0,0
seed_10623,scd_with_intentions,0.5,20180904-025026_901_live,1,1
seed_10623,scd_with_intentions,0.5,20180904-030739_178_live,0,0
seed_10623,scd_with_intentions,0.5,20180904-032932_423_live,1,1
seed_10623,scd_with_intentions,0.5,20180904-043300_214_live,0,0
seed_10623,scd_with_intentions,0.5,20180904-045349_715_live,0,0
seed_10623,scd_with_intentions,0.5,20180904-073734_888_live,0,1
seed_10623,scd_with_intentions,0.625,20180717-200206_41_live,1,0
seed_10623,scd_with_intentions,0.625,20180719-120436_413_live,0,1
seed_10623,scd_with_intentions,0.625,20180719-122534_38_live,1,1
seed_10623,scd_with_intentions,0.625,20180719-165941_192_live,0,1
seed_10623,scd_with_intentions,0.625,20180719-181845_211_live,0,1
seed_10623,scd_with_intentions,0.625,20180719-182453_233_live,0,1
seed_10623,scd_with_intentions,0.625,20180719-204358_391_live,0,1
seed_10623,scd_with_intentions,0.625,20180719-211253_768_live,1,0
seed_10623,scd_with_intentions,0.625,20180719-211301_463_live,0,1
seed_10623,scd_with_intentions,0.625,20180719-211846_176_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-025150_733_live,1,0
seed_10623,scd_with_intentions,0.625,20180723-031022_254_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-034109_263_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-034654_121_live,0,0
seed_10623,scd_with_intentions,0.625,20180723-042226_724_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-042342_809_live,0,0
seed_10623,scd_with_intentions,0.625,20180723-042344_940_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-042421_113_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-052203_936_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-055038_776_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-061928_535_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-070336_48_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-073908_711_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-074147_879_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-075339_567_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-080158_200_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-082451_335_live,0,0
seed_10623,scd_with_intentions,0.625,20180723-091102_738_live,0,0
seed_10623,scd_with_intentions,0.625,20180723-091419_371_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-091508_49_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-094242_630_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-100140_767_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-101530_805_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-103902_895_live,0,0
seed_10623,scd_with_intentions,0.625,20180723-105210_403_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-113128_856_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-113700_19_live,1,1
seed_10623,scd_with_intentions,0.625,20180723-120746_371_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-121545_265_live,0,1
seed_10623,scd_with_intentions,0.625,20180723-122005_335_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-001810_178_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-004203_194_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-011341_389_live,1,1
seed_10623,scd_with_intentions,0.625,20180808-013755_350_live,1,0
seed_10623,scd_with_intentions,0.625,20180808-020257_457_live,1,1
seed_10623,scd_with_intentions,0.625,20180808-022005_838_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-022730_384_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-030338_328_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-030454_242_live,1,1
seed_10623,scd_with_intentions,0.625,20180808-032041_562_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-032124_114_live,0,0
seed_10623,scd_with_intentions,0.625,20180808-032354_369_live,0,0
seed_10623,scd_with_intentions,0.625,20180808-032545_201_live,0,0
seed_10623,scd_with_intentions,0.625,20180808-034448_815_live,0,0
seed_10623,scd_with_intentions,0.625,20180808-035715_390_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-040435_931_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-042339_620_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-043445_804_live,1,1
seed_10623,scd_with_intentions,0.625,20180808-050533_601_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-052501_689_live,1,1
seed_10623,scd_with_intentions,0.625,20180808-062753_12_live,0,0
seed_10623,scd_with_intentions,0.625,20180808-063034_444_live,0,0
seed_10623,scd_with_intentions,0.625,20180808-064212_144_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-064649_236_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-065307_529_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-070517_921_live,1,1
seed_10623,scd_with_intentions,0.625,20180808-074917_388_live,0,0
seed_10623,scd_with_intentions,0.625,20180808-075748_956_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-075816_12_live,0,1
seed_10623,scd_with_intentions,0.625,20180808-081317_142_live,0,1
seed_10623,scd_with_intentions,0.625,20180824-015242_301_live,0,1
seed_10623,scd_with_intentions,0.625,20180824-020419_695_live,1,0
seed_10623,scd_with_intentions,0.625,20180824-022557_24_live,0,0
seed_10623,scd_with_intentions,0.625,20180824-022709_450_live,0,1
seed_10623,scd_with_intentions,0.625,20180824-023730_85_live,0,1
seed_10623,scd_with_intentions,0.625,20180824-120504_474_live,0,0
seed_10623,scd_with_intentions,0.625,20180824-121026_498_live,0,1
seed_10623,scd_with_intentions,0.625,20180824-130121_505_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-042845_49_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-043229_970_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-043516_619_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-044358_663_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-044613_233_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-045559_409_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-050306_247_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-052611_640_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-053544_897_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-054948_621_live,1,0
seed_10623,scd_with_intentions,0.625,20180825-055034_34_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-060251_387_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-061105_792_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-062219_874_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-063009_943_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-063117_677_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-064001_264_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-064038_102_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-064838_945_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-070857_925_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-070900_49_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-071316_761_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-071459_643_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-071727_819_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-073559_995_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-073629_433_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-073813_141_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-074318_984_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-075627_48_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-075630_493_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-075658_709_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-075844_569_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-075913_208_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-080131_220_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-080436_824_live,1,0
seed_10623,scd_with_intentions,0.625,20180825-080802_964_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-081502_364_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-082635_438_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-083745_516_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-084254_215_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-084657_775_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-085214_779_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-085908_923_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-090032_956_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-091558_618_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-092012_333_live,0,0
seed_10623,scd_with_intentions,0.625,20180825-102556_172_live,1,1
seed_10623,scd_with_intentions,0.625,20180825-111850_152_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-112434_860_live,0,1
seed_10623,scd_with_intentions,0.625,20180825-112615_516_live,0,0
seed_10623,scd_with_intentions,0.625,20180826-011431_343_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-013036_595_live,0,0
seed_10623,scd_with_intentions,0.625,20180826-013529_897_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-013831_953_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-020520_686_live,0,0
seed_10623,scd_with_intentions,0.625,20180826-023807_40_live,1,0
seed_10623,scd_with_intentions,0.625,20180826-043247_456_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-044626_167_live,0,0
seed_10623,scd_with_intentions,0.625,20180826-052222_969_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-053811_708_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-053845_531_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-054028_444_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-055352_947_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-060201_521_live,0,0
seed_10623,scd_with_intentions,0.625,20180826-061500_476_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-061846_932_live,1,0
seed_10623,scd_with_intentions,0.625,20180826-061949_863_live,0,0
seed_10623,scd_with_intentions,0.625,20180826-062356_655_live,0,0
seed_10623,scd_with_intentions,0.625,20180826-062736_188_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-064412_288_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-072151_442_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-073320_803_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-173836_197_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-174120_426_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-174459_637_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-174933_275_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-174957_757_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-175233_4_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-175345_318_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-175705_624_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-175706_443_live,0,0
seed_10623,scd_with_intentions,0.625,20180826-180009_407_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-180300_663_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-180314_928_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-181249_805_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-181742_58_live,0,0
seed_10623,scd_with_intentions,0.625,20180826-181903_395_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-182047_49_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-182048_519_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-182522_887_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-184708_183_live,0,0
seed_10623,scd_with_intentions,0.625,20180826-190151_488_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-193546_146_live,0,1
seed_10623,scd_with_intentions,0.625,20180826-194841_403_live,1,1
seed_10623,scd_with_intentions,0.625,20180826-204907_535_live,1,0
seed_10623,scd_with_intentions,0.625,20180826-220838_141_live,0,1
seed_10623,scd_with_intentions,0.625,20180827-004200_630_live,1,1
seed_10623,scd_with_intentions,0.625,20180827-021816_456_live,1,1
seed_10623,scd_with_intentions,0.625,20180827-024612_480_live,0,0
seed_10623,scd_with_intentions,0.625,20180827-032811_159_live,1,1
seed_10623,scd_with_intentions,0.625,20180827-034056_964_live,0,0
seed_10623,scd_with_intentions,0.625,20180827-034916_910_live,1,1
seed_10623,scd_with_intentions,0.625,20180827-035202_980_live,0,0
seed_10623,scd_with_intentions,0.625,20180827-041027_973_live,0,1
seed_10623,scd_with_intentions,0.625,20180827-050740_909_live,0,0
seed_10623,scd_with_intentions,0.625,20180827-051440_378_live,0,1
seed_10623,scd_with_intentions,0.625,20180827-053243_818_live,0,0
seed_10623,scd_with_intentions,0.625,20180828-151914_101_live,1,0
seed_10623,scd_with_intentions,0.625,20180828-165639_960_live,0,0
seed_10623,scd_with_intentions,0.625,20180829-082113_449_live,1,0
seed_10623,scd_with_intentions,0.625,20180829-084042_694_live,0,0
seed_10623,scd_with_intentions,0.625,20180902-222227_892_live,1,1
seed_10623,scd_with_intentions,0.625,20180903-094545_472_live,0,0
seed_10623,scd_with_intentions,0.625,20180903-103835_253_live,0,1
seed_10623,scd_with_intentions,0.625,20180903-111245_955_live,1,1
seed_10623,scd_with_intentions,0.625,20180903-132332_521_live,0,1
seed_10623,scd_with_intentions,0.625,20180903-134122_237_live,1,0
seed_10623,scd_with_intentions,0.625,20180903-145436_470_live,0,1
seed_10623,scd_with_intentions,0.625,20180904-004818_580_live,1,1
seed_10623,scd_with_intentions,0.625,20180904-012828_299_live,0,0
seed_10623,scd_with_intentions,0.625,20180904-025026_901_live,1,1
seed_10623,scd_with_intentions,0.625,20180904-030739_178_live,0,1
seed_10623,scd_with_intentions,0.625,20180904-032932_423_live,1,0
seed_10623,scd_with_intentions,0.625,20180904-043300_214_live,0,0
seed_10623,scd_with_intentions,0.625,20180904-045349_715_live,0,0
seed_10623,scd_with_intentions,0.625,20180904-073734_888_live,0,1
seed_10623,scd_with_intentions,0.75,20180717-200206_41_live,1,0
seed_10623,scd_with_intentions,0.75,20180719-120436_413_live,0,1
seed_10623,scd_with_intentions,0.75,20180719-122534_38_live,1,1
seed_10623,scd_with_intentions,0.75,20180719-165941_192_live,0,1
seed_10623,scd_with_intentions,0.75,20180719-181845_211_live,0,1
seed_10623,scd_with_intentions,0.75,20180719-182453_233_live,0,1
seed_10623,scd_with_intentions,0.75,20180719-204358_391_live,0,1
seed_10623,scd_with_intentions,0.75,20180719-211253_768_live,1,0
seed_10623,scd_with_intentions,0.75,20180719-211301_463_live,0,1
seed_10623,scd_with_intentions,0.75,20180719-211846_176_live,0,1
